,original_release_date,runtime_x,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,adult,budget,genres,id,imdb_id,original_language,original_title,popularity,release_date,runtime_y,status,title,vote_average,vote_count,drama
275,2014-02-21,102.0,Rotten,41.0,88.0,Spilled,34.0,5435.0,32,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",172226,tt0409379,en,In Secret,5.583563,2013-09-17,101.0,Released,in secret,5.5,57.0,True
276,2007-04-20,100.0,Rotten,44.0,117.0,Spilled,52.0,100792.0,39,False,10000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",13067,tt0419843,en,In the Land of Women,9.351276,2007-04-16,97.0,Released,in the land of women,5.8,163.0,True
277,2005-11-23,97.0,Rotten,13.0,39.0,Spilled,50.0,101303.0,14,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",17952,tt0426615,en,In The Mix,7.461749,2005-11-23,95.0,Released,in the mix,4.5,21.0,True
278,2009-02-06,96.0,Rotten,20.0,25.0,Spilled,34.0,3717.0,9,False,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",15705,tt0984200,en,Incendiary,4.279817,2008-01-20,113.0,Released,incendiary,5.3,55.0,True
279,2016-07-29,110.0,Certified-Fresh,81.0,134.0,Upright,74.0,8792.0,39,False,0,"[{'id': 18, 'name': 'Drama'}]",340611,tt4193394,en,Indignation,4.971211,2016-07-29,110.0,Released,indignation,6.8,69.0,True
280,2009-08-21,152.0,Certified-Fresh,89.0,329.0,Upright,88.0,775878.0,65,False,70000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",16869,tt0361748,en,Inglourious Basterds,16.89564,2009-08-18,153.0,Released,inglourious basterds,7.9,6598.0,True
281,2015-06-19,95.0,Certified-Fresh,98.0,370.0,Upright,89.0,136789.0,61,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",51938,tt0386534,en,Inside Out,0.480656,2006-04-22,90.0,Released,inside out,5.0,1.0,True
282,2011-09-09,94.0,Rotten,25.0,12.0,Spilled,22.0,399.0,7,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",51938,tt0386534,en,Inside Out,0.480656,2006-04-22,90.0,Released,inside out,5.0,1.0,True
283,2013-04-12,100.0,Rotten,45.0,11.0,Upright,67.0,1339.0,4,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",78215,tt1876277,en,Into the White,9.572066,2012-03-06,100.0,Released,into the white,6.9,96.0,True
284,2012-03-30,99.0,Rotten,32.0,73.0,Spilled,23.0,5827.0,20,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",333674,tt4009278,en,Intruders,5.428567,2016-01-15,90.0,Released,intruders,5.7,153.0,True
285,2016-01-15,90.0,Rotten,48.0,23.0,Spilled,31.0,719.0,7,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",333674,tt4009278,en,Intruders,5.428567,2016-01-15,90.0,Released,intruders,5.7,153.0,True
286,2009-04-17,92.0,Fresh,65.0,117.0,Spilled,55.0,5802.0,39,False,0,"[{'id': 18, 'name': 'Drama'}]",22447,tt1130088,en,Is Anybody There?,3.579347,2009-04-17,95.0,Released,is anybody there,5.8,25.0,True
287,2005-03-04,102.0,Rotten,44.0,163.0,Upright,73.0,78976.0,36,False,29000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",9667,tt0366627,en,The Jacket,12.092096,2005-03-04,103.0,Released,the jacket,6.8,459.0,True
288,2015-11-13,86.0,Certified-Fresh,92.0,75.0,Upright,70.0,4701.0,27,False,0,"[{'id': 18, 'name': 'Drama'}]",312804,tt4288636,en,James White,3.227613,2015-01-23,85.0,Released,james white,6.1,42.0,True
289,2015-07-31,94.0,Rotten,25.0,16.0,Spilled,34.0,1167.0,9,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",342474,tt3289712,en,Jenny's Wedding,4.886524,2015-07-31,94.0,Released,jennys wedding,5.3,145.0,True
290,2012-02-17,83.0,Fresh,80.0,5.0,Upright,68.0,180.0,2,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",79554,tt1787731,en,Jess + Moss,0.317656,2011-01-23,83.0,Released,jess + moss,6.8,5.0,True
291,2006-09-15,100.0,Rotten,50.0,8.0,Upright,68.0,1524.0,3,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",18869,tt0425151,en,Jimmy and Judy,1.9939,2006-01-01,99.0,Released,jimmy and judy,5.4,8.0,True
292,2011-03-18,124.0,Rotten,50.0,18.0,Upright,72.0,3939.0,8,False,0,"[{'id': 18, 'name': 'Drama'}]",33997,tt1054580,en,Desert Flower,4.290624,2009-09-24,120.0,Released,desert flower,7.2,82.0,True
293,2013-08-16,125.0,Rotten,28.0,134.0,Spilled,40.0,41030.0,38,False,12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",115782,tt2357129,en,Jobs,14.294019,2013-08-16,128.0,Released,jobs,6.0,1183.0,True
294,2014-03-21,88.0,Certified-Fresh,97.0,119.0,Upright,89.0,12251.0,36,False,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",191720,tt1935156,en,Jodorowsky's Dune,6.18442,2013-08-30,90.0,Released,jodorowskys dune,8.1,172.0,True
295,2010-04-16,93.0,Fresh,63.0,129.0,Spilled,47.0,20817.0,36,False,10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",41479,tt1285309,en,The Joneses,6.632194,2009-09-13,96.0,Released,the joneses,6.1,212.0,True
296,2011-03-11,106.0,Fresh,62.0,52.0,Upright,67.0,9519.0,17,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",51209,tt1416801,en,Kill the Irishman,5.981634,2011-03-10,106.0,Released,kill the irishman,6.7,166.0,True
297,2013-10-16,102.0,Certified-Fresh,77.0,150.0,Upright,60.0,19088.0,39,False,1030064,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",157370,tt1311071,en,Kill Your Darlings,7.075031,2013-10-04,104.0,Released,kill your darlings,7.1,455.0,True
298,2011-11-04,114.0,Rotten,56.0,43.0,Spilled,47.0,5190.0,18,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",54093,tt1535101,en,Killing Bono,2.271809,2011-04-01,114.0,Released,killing bono,6.3,26.0,True
299,2017-05-12,126.0,Rotten,30.0,273.0,Upright,69.0,31903.0,51,False,175000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",274857,tt1972591,en,King Arthur: Legend of the Sword,44.251369,2017-04-27,126.0,Released,king arthur legend of the sword,6.5,1506.0,True
300,2005-05-06,145.0,Rotten,39.0,190.0,Upright,72.0,365473.0,43,False,130000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1495,tt0320661,en,Kingdom of Heaven,16.296471,2005-05-03,144.0,Released,kingdom of heaven,6.6,1187.0,True
301,2007-12-14,128.0,Fresh,65.0,176.0,Upright,84.0,239974.0,50,False,20000000,"[{'id': 18, 'name': 'Drama'}]",7979,tt0419887,en,The Kite Runner,5.970067,2007-10-14,128.0,Released,the kite runner,7.3,405.0,True
302,2007-06-01,129.0,Certified-Fresh,90.0,252.0,Upright,83.0,2084929.0,55,False,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",4964,tt0478311,en,Knocked Up,9.058516,2007-06-01,129.0,Released,knocked up,6.2,1255.0,True
303,2009-03-20,115.0,Rotten,33.0,183.0,Spilled,42.0,431688.0,37,False,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",13811,tt0448011,en,Knowing,9.806904,2009-03-19,121.0,Released,knowing,5.9,1528.0,True
304,2016-12-09,128.0,Certified-Fresh,91.0,458.0,Upright,81.0,71314.0,66,False,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",313369,tt3783958,en,La La Land,19.681686,2016-11-29,128.0,Released,la la land,7.9,4745.0,True
305,2009-01-16,92.0,Certified-Fresh,71.0,159.0,Spilled,53.0,27795.0,41,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",16409,tt1046947,en,Last Chance Harvey,4.088346,2008-12-25,92.0,Released,last chance harvey,6.1,69.0,True
306,2014-08-29,94.0,Rotten,38.0,21.0,Spilled,35.0,274.0,11,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",288691,tt2435458,en,Last Weekend,3.131421,2014-08-29,94.0,Released,last weekend,4.3,9.0,True
307,2009-10-16,108.0,Rotten,26.0,160.0,Upright,75.0,517318.0,39,False,53000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",22803,tt1197624,en,Law Abiding Citizen,16.639047,2009-10-15,109.0,Released,law abiding citizen,7.2,1522.0,True
308,2010-01-08,100.0,Rotten,23.0,139.0,Spilled,47.0,132046.0,37,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",63555,tt1537401,en,Año bisiesto,2.118561,2010-05-17,94.0,Released,leap year,5.1,22.0,True
309,2008-03-24,114.0,Rotten,51.0,169.0,Spilled,38.0,156730.0,38,False,58000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",4942,tt0379865,en,Leatherheads,9.37102,2008-03-24,114.0,Released,leatherheads,5.7,131.0,True
310,,93.0,Fresh,81.0,26.0,Spilled,45.0,377.0,2,False,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",240906,tt3320502,en,Let It Snow,1.643516,2013-11-30,0.0,Released,let it snow,5.3,10.0,True
311,2010-10-01,115.0,Certified-Fresh,88.0,236.0,Upright,76.0,66907.0,48,False,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",41402,tt1228987,en,Let Me In,11.11946,2010-10-01,116.0,Released,let me in,6.7,656.0,True
312,2006-12-20,141.0,Certified-Fresh,91.0,202.0,Upright,86.0,341085.0,53,False,19000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1251,tt0498380,en,Letters from Iwo Jima,11.649588,2006-12-19,141.0,Released,letters from iwo jima,7.2,553.0,True
313,2012-09-14,97.0,Fresh,71.0,114.0,Upright,60.0,8133.0,33,False,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",84306,tt1872818,en,Liberal Arts,7.113542,2012-09-14,97.0,Released,liberal arts,6.1,179.0,True
314,2011-07-15,102.0,Certified-Fresh,82.0,74.0,Upright,82.0,1160.0,31,False,0,"[{'id': 18, 'name': 'Drama'}]",45244,tt1646111,en,"Life, Above All",0.433497,2010-05-19,100.0,Released,life above all,7.3,6.0,True
315,2009-06-26,99.0,Rotten,50.0,6.0,Spilled,54.0,2146.0,1,False,0,"[{'id': 18, 'name': 'Drama'}]",21372,tt0901494,en,Life Is Hot in Cracktown,0.862541,2009-01-01,99.0,Released,life is hot in cracktown,7.3,4.0,True
316,2014-01-17,101.0,Rotten,43.0,14.0,Upright,65.0,673.0,5,False,0,"[{'id': 18, 'name': 'Drama'}]",201550,tt2708254,en,Life of a King,3.209655,2013-06-22,101.0,Released,life of a king,6.4,34.0,True
317,2015-03-06,104.0,Rotten,50.0,18.0,Upright,65.0,567.0,6,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",225044,tt3104818,en,"Like Sunday, Like Rain",3.524327,2014-03-01,104.0,Released,like sunday like rain,7.5,40.0,True
318,2015-07-17,94.0,Rotten,40.0,40.0,Spilled,41.0,1476.0,15,False,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",309581,tt3442990,en,Lila & Eve,7.283158,2015-07-31,94.0,Released,lila & eve,5.4,107.0,True
319,2011-03-10,119.0,Certified-Fresh,83.0,175.0,Upright,82.0,68747.0,44,False,40000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",50348,tt1189340,en,The Lincoln Lawyer,6.807442,2011-03-17,119.0,Released,the lincoln lawyer,7.0,923.0,True
320,2007-11-09,92.0,Rotten,27.0,184.0,Spilled,47.0,210533.0,51,False,35000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4515,tt0891527,en,Lions for Lambs,5.80986,2007-10-22,92.0,Released,lions for lambs,6.0,223.0,True
321,2015-01-16,105.0,Rotten,54.0,39.0,Spilled,29.0,3557.0,13,False,0,"[{'id': 18, 'name': 'Drama'}]",244260,tt3125220,en,Little Accidents,2.725411,2015-01-16,105.0,Released,little accidents,5.2,28.0,True
322,2006-01-27,96.0,Fresh,63.0,27.0,Upright,67.0,8318.0,15,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",50339,tt0428965,en,La Petite Jérusalem,0.77666,2005-05-16,97.0,Released,little jerusalem,6.5,2.0,True
323,2008-08-22,94.0,Rotten,41.0,71.0,Upright,61.0,22657.0,23,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",13579,tt1091751,en,The Longshots,5.48672,2008-08-22,94.0,Released,the longshots,6.5,11.0,True
324,2005-06-03,106.0,Rotten,55.0,146.0,Upright,81.0,68342.0,34,False,25000000,"[{'id': 18, 'name': 'Drama'}]",9787,tt0355702,en,Lords of Dogtown,4.350049,2005-06-03,107.0,Released,lords of dogtown,7.0,215.0,True
325,2014-08-01,93.0,Rotten,13.0,15.0,,,,9,False,0,"[{'id': 18, 'name': 'Drama'}]",254918,tt1641401,en,Louder Than Words,2.100842,2013-10-11,95.0,Released,louder than words,5.6,19.0,True
326,2015-10-30,,Rotten,39.0,92.0,Spilled,38.0,3413.0,29,False,500000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",54320,tt1541874,en,Love,3.760776,2011-02-02,90.0,Released,love,5.4,74.0,True
327,2013-03-22,96.0,Rotten,13.0,15.0,Spilled,39.0,2977.0,8,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",140222,tt1976989,en,Love and Honor,6.617821,2013-03-22,92.0,Released,love and honor,5.8,135.0,True
328,2009-09-18,109.0,Rotten,16.0,110.0,Spilled,37.0,125382.0,34,False,18000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",25643,tt0899106,en,Love Happens,10.279603,2009-09-18,109.0,Released,love happens,5.6,188.0,True
329,2013-08-09,93.0,Rotten,53.0,129.0,Spilled,36.0,14388.0,39,False,10000000,"[{'id': 18, 'name': 'Drama'}]",77805,tt1426329,en,Lovelace,6.383512,2013-08-08,92.0,Released,lovelace,6.0,234.0,True
330,2014-10-24,118.0,Rotten,50.0,48.0,Spilled,50.0,566.0,24,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",244580,tt1864405,en,Low Down,3.155747,2014-01-19,119.0,Released,low down,5.0,20.0,True
331,2015-06-12,118.0,Rotten,43.0,69.0,Spilled,26.0,2943.0,21,False,0,"[{'id': 18, 'name': 'Drama'}]",253161,tt2334733,en,Madame Bovary,6.885614,2015-06-04,118.0,Released,madame bovary,5.3,85.0,True
332,2012-10-12,105.0,Fresh,89.0,9.0,Upright,62.0,239.0,7,False,0,"[{'id': 18, 'name': 'Drama'}]",84308,tt1760980,en,"Madrid, 1987",1.735369,2011-09-22,104.0,Released,madrid 1987,6.3,15.0,True
333,2016-05-20,98.0,Certified-Fresh,87.0,180.0,Spilled,52.0,8101.0,40,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",312669,tt3471098,en,Maggie's Plan,6.068689,2016-04-27,98.0,Released,maggies plan,5.7,129.0,True
334,2014-07-25,97.0,Rotten,51.0,187.0,Spilled,45.0,12426.0,51,False,16800000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",229297,tt2870756,en,Magic in the Moonlight,6.626077,2014-07-25,97.0,Released,magic in the moonlight,6.5,749.0,True
335,2011-09-09,92.0,Rotten,13.0,8.0,Spilled,11.0,1824.0,1,False,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",54469,tt1365483,en,Main Street,6.713351,2010-10-21,92.0,Released,main street,3.5,17.0,True
336,2008-08-08,90.0,Rotten,22.0,18.0,Spilled,40.0,13110.0,6,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14871,tt0822868,en,Make It Happen,5.496293,2008-08-08,90.0,Released,make it happen,5.4,75.0,True
337,2010-04-16,87.0,Rotten,10.0,10.0,Spilled,48.0,893.0,3,False,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",32407,tt0374853,en,Malice in Wonderland,1.392095,2009-01-01,87.0,Released,malice in wonderland,5.6,20.0,True
338,2007-11-30,89.0,Rotten,8.0,12.0,Spilled,26.0,4462.0,4,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13167,tt0415141,en,Mama's Boy,1.750448,2007-12-14,93.0,Released,mamas boy,4.4,24.0,True
339,2013-11-01,105.0,Fresh,70.0,67.0,Spilled,50.0,12540.0,25,False,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",76544,tt2016940,en,Man of Tai Chi,11.829231,2013-07-04,105.0,Released,man of tai chi,5.8,295.0,True
340,,84.0,Fresh,100.0,14.0,Spilled,56.0,433.0,3,False,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",323679,tt3275216,en,Manson Family Vacation,1.608143,2015-03-16,85.0,Post Production,manson family vacation,5.6,19.0,True
341,2015-02-27,112.0,Fresh,61.0,158.0,Spilled,44.0,10559.0,43,False,0,"[{'id': 18, 'name': 'Drama'}]",157851,tt2172584,en,Maps to the Stars,9.431879,2014-05-21,112.0,Released,maps to the stars,5.8,398.0,True
342,2011-09-30,149.0,Certified-Fresh,74.0,100.0,Spilled,48.0,7757.0,36,False,14000000,"[{'id': 18, 'name': 'Drama'}]",44754,tt0466893,en,Margaret,5.113573,2011-09-30,149.0,Released,margaret,6.1,86.0,True
343,2008-05-01,97.0,Fresh,63.0,38.0,Upright,69.0,12371.0,9,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",362057,tt1663655,en,Martyrs,4.827887,2016-01-22,86.0,Released,martyrs,4.7,70.0,True
344,2015-01-14,92.0,Fresh,76.0,38.0,Upright,67.0,1966.0,17,False,0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",261036,tt2637378,en,Match,2.099788,2014-04-18,90.0,Released,match,5.6,16.0,True
345,2015-02-20,129.0,Certified-Fresh,81.0,132.0,Upright,88.0,26625.0,40,False,0,"[{'id': 18, 'name': 'Drama'}]",228203,tt2097298,en,"McFarland, USA",6.894606,2015-02-20,128.0,Released,mcfarland usa,7.4,216.0,True
346,2005-06-24,90.0,Certified-Fresh,82.0,121.0,Upright,84.0,46680.0,39,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1382,tt0415978,en,Me and You and Everyone We Know,9.0744,2005-06-17,90.0,Released,me and you and everyone we know,7.0,108.0,True
347,2017-03-17,105.0,Certified-Fresh,78.0,45.0,Spilled,56.0,684.0,13,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",393732,tt5160928,en,Mean Dreams,4.677232,2016-10-21,108.0,Released,mean dreams,6.5,22.0,True
348,2008-03-07,88.0,Fresh,84.0,37.0,Upright,65.0,1164.0,16,False,13000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24885,tt1133989,en,Medicine for Melancholy,0.464837,2008-03-07,88.0,Released,medicine for melancholy,6.9,4.0,True
349,2009-05-01,96.0,Fresh,65.0,77.0,Spilled,49.0,4680.0,33,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",24053,tt0967945,en,The Merry Gentleman,5.378154,2008-04-16,110.0,Released,the merry gentleman,6.8,10.0,True
350,2010-05-12,86.0,Rotten,50.0,6.0,Spilled,56.0,2982.0,1,False,5060730,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",36800,tt0985058,en,Metropia,3.360982,2009-10-21,86.0,Released,metropia,6.3,53.0,True
351,,88.0,Fresh,96.0,23.0,Spilled,58.0,1586.0,4,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",48837,tt1068961,en,Midnight Son,1.575009,2011-03-04,69.0,Released,midnight son,6.7,15.0,True
352,2007-06-22,103.0,Certified-Fresh,79.0,195.0,Upright,70.0,106646.0,60,False,16000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1988,tt0829459,en,A Mighty Heart,16.770196,2007-01-01,100.0,Released,a mighty heart,6.7,97.0,True
353,2008-09-07,160.0,Rotten,33.0,121.0,Spilled,51.0,16892.0,36,False,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",12412,tt1046997,en,Miracle at St. Anna,11.221186,2008-09-15,160.0,Released,miracle at st anna,6.3,90.0,True
354,,93.0,Fresh,100.0,5.0,Upright,65.0,1239.0,0,False,0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",228676,tt2872810,en,Mischief Night,5.26591,2013-10-30,87.0,Released,mischief night,4.4,32.0,True
355,2007-01-12,92.0,Fresh,67.0,129.0,Upright,68.0,332612.0,45,False,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",13967,tt0482546,en,Miss Potter,8.599342,2006-12-03,92.0,Released,miss potter,6.3,143.0,True
356,2016-09-16,85.0,Fresh,91.0,23.0,Upright,67.0,691.0,12,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",346134,tt2693580,en,Miss Stevens,1.427353,2016-03-12,86.0,Released,miss stevens,6.0,17.0,True
357,2015-09-25,108.0,Certified-Fresh,91.0,118.0,Spilled,55.0,8518.0,33,False,0,"[{'id': 18, 'name': 'Drama'}]",309242,tt2349144,en,Mississippi Grind,6.054981,2015-07-04,108.0,Released,mississippi grind,5.9,137.0,True
358,2015-01-23,139.0,Certified-Fresh,89.0,128.0,Upright,89.0,7721.0,37,False,4900000,"[{'id': 18, 'name': 'Drama'}]",265177,tt3612616,en,Mommy,14.876086,2014-05-22,138.0,Released,mommy,8.2,734.0,True
359,2010-05-07,126.0,Certified-Fresh,78.0,128.0,Upright,76.0,6953.0,38,False,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37080,tt1121977,en,Mother and Child,3.373907,2009-11-07,125.0,Released,mother and child,6.7,46.0,True
360,2015-07-17,105.0,Certified-Fresh,88.0,186.0,Upright,70.0,32452.0,44,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",280996,tt3168230,en,Mr. Holmes,19.256859,2015-06-19,103.0,Released,mr holmes,6.5,686.0,True
361,2013-06-28,107.0,Certified-Fresh,94.0,70.0,Upright,61.0,2224.0,28,False,0,"[{'id': 18, 'name': 'Drama'}]",128133,tt2268732,en,Museum Hours,2.225564,2012-08-08,106.0,Released,museum hours,6.3,19.0,True
362,2007-05-16,90.0,Rotten,46.0,128.0,Upright,61.0,32280.0,43,False,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1989,tt0765120,en,My Blueberry Nights,11.119593,2007-05-16,111.0,Released,my blueberry nights,6.1,197.0,True
363,2017-01-20,90.0,Fresh,67.0,15.0,Spilled,48.0,148.0,4,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",381645,tt4242100,en,My Father Die,1.615055,2016-03-12,102.0,Released,my father die,6.6,16.0,True
364,2011-07-22,93.0,Certified-Fresh,81.0,48.0,Spilled,51.0,1730.0,26,False,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",70588,tt1174042,en,The Myth of the American Sleepover,9.256321,2010-05-17,93.0,Released,the myth of the american sleepover,6.4,29.0,True
365,2006-12-01,100.0,Rotten,37.0,131.0,Upright,76.0,82835.0,39,False,35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2447,tt0762121,en,The Nativity Story,4.68645,2006-12-01,101.0,Released,the nativity story,6.4,36.0,True
